id,num_rooms,location_quality,star_rating,review_score,occupancy_rate,amenities_score,business_facilities,leisure_facilities,distance_to_city_center,average_daily_rate,city,hotel_chain,month,season,number_of_bookings,revPAR,average_length_of_stay,competitors_average_price,transport_accessibility_score,customer_satisfaction_index,cancellation_rate
1010,96,Average,2,3.68,54.53,3,1,0,1.24,95.19,Los Angeles,Hyatt,5,Spring,63,51.91,3.63,118.53,3.52,97.12,0.11
1011,123,Poor,2,4.48,61.39,3,0,1,3.41,93.99,Miami,InterContinental,2,Winter,61,57.70,3.47,60.52,9.46,86.76,0.15
1012,151,Excellent,3,1.30,64.74,4,1,1,6.96,116.53,San Francisco,Hilton,1,Winter,75,75.44,2.84,97.04,2.09,88.47,0.10
1013,176,Excellent,4,1.76,100.00,4,0,1,5.24,129.17,Los Angeles,Marriott,1,Winter,61,129.17,2.65,137.86,8.76,76.24,0.19
1014,160,Good,3,1.93,93.98,1,0,0,3.01,97.32,Miami,InterContinental,4,Spring,62,91.46,3.24,109.47,4.36,95.20,0.06
1015,78,Average,1,4.39,57.69,4,1,0,6.82,74.50,San Francisco,Hilton,2,Winter,69,42.98,2.85,93.20,9.69,82.03,0.19
1016,188,Average,2,3.86,72.25,1,1,0,4.67,99.60,New York,InterContinental,5,Spring,63,71.96,3.83,95.32,3.98,82.07,0.03
1017,76,Poor,2,3.08,36.91,4,1,1,5.41,96.51,Miami,Marriott,8,Summer,47,35.62,4.00,124.33,3.81,98.73,0.01
1018,189,Good,2,4.22,51.94,5,1,0,3.29,87.17,Miami,Marriott,1,Winter,71,45.27,2.35,96.35,4.70,96.13,0.03
1019,32,Excellent,3,3.70,61.47,5,0,1,4.78,111.92,San Francisco,InterContinental,4,Spring,58,68.80,4.55,115.39,2.69,94.60,0.06
1020,176,Excellent,2,2.82,62.49,5,0,1,4.43,103.53,Chicago,Hyatt,12,Winter,56,64.69,1.91,105.13,4.24,91.74,0.00
1021,59,Average,3,3.84,68.14,5,0,1,1.32,93.66,Los Angeles,Hyatt,1,Winter,66,63.82,3.08,100.62,2.07,70.18,0.17
1022,99,Good,2,2.32,80.49,5,0,1,1.62,92.48,Miami,InterContinental,4,Spring,66,74.43,3.68,82.70,8.82,76.05,0.01
1023,166,Average,4,4.15,58.95,2,1,1,5.38,108.21,Chicago,Hilton,5,Spring,68,63.79,1.93,71.25,2.45,77.99,0.20
1024,133,Average,2,2.13,49.52,5,1,0,7.51,66.58,Chicago,InterContinental,9,Fall,63,32.97,1.48,59.46,7.47,77.66,0.04
1025,183,Good,4,4.75,41.20,4,1,0,6.80,104.62,Los Angeles,Sheraton,6,Summer,62,43.10,3.12,95.80,4.04,81.46,0.11
1026,108,Poor,4,1.73,79.59,3,0,0,6.22,78.95,Chicago,Hyatt,1,Winter,63,62.83,1.78,74.43,7.92,91.93,0.19
1027,88,Good,4,3.21,79.85,3,1,0,3.79,102.68,Chicago,Hyatt,7,Summer,56,81.98,2.28,70.12,5.75,76.07,0.06
1028,100,Average,1,4.07,34.22,3,1,1,5.47,89.66,Los Angeles,Hyatt,5,Spring,60,30.69,1.47,58.46,5.34,78.53,0.06
1029,147,Excellent,3,3.11,81.36,2,0,0,3.64,86.68,Los Angeles,InterContinental,2,Winter,61,70.52,3.32,61.40,1.63,81.95,0.01
1030,127,Good,2,3.87,59.85,1,1,1,3.90,112.16,San Francisco,Hilton,2,Winter,67,67.13,2.29,54.17,4.97,85.34,0.12
1031,117,Good,4,1.56,55.74,2,0,0,6.91,73.38,Chicago,Sheraton,5,Spring,58,40.90,2.42,79.22,9.82,80.82,0.07
1032,112,Good,4,4.02,55.46,2,1,0,6.97,91.92,Miami,InterContinental,4,Spring,50,50.98,2.38,106.62,8.13,93.58,0.01
1033,94,Average,4,3.57,60.47,3,1,0,5.85,94.67,San Francisco,Sheraton,6,Summer,66,57.25,2.95,84.38,6.48,79.77,0.06
1034,134,Good,2,4.25,73.11,4,0,0,5.77,73.50,San Francisco,Hyatt,12,Winter,61,53.73,2.33,56.41,3.41,86.33,0.05
1035,149,Average,4,3.46,58.51,5,1,1,6.97,97.92,Miami,Sheraton,12,Winter,47,57.29,3.89,88.47,1.02,85.77,0.04
1036,146,Good,1,3.38,60.06,2,1,0,3.74,81.36,Los Angeles,Hilton,6,Summer,53,48.86,2.75,103.44,2.26,87.93,0.17
1037,130,Good,5,1.87,64.07,3,1,0,2.52,105.55,New York,Hyatt,7,Summer,58,67.63,2.81,88.94,6.60,95.67,0.19
1038,194,Average,1,4.16,83.73,1,1,1,4.98,114.32,Chicago,InterContinental,5,Spring,58,95.72,4.36,124.89,9.47,89.88,0.18
1039,74,Good,3,1.32,70.78,3,1,0,4.67,87.61,New York,Marriott,5,Spring,59,62.01,2.11,82.75,3.06,91.99,0.19
1040,77,Average,4,1.58,22.77,5,1,1,5.43,81.64,Chicago,Sheraton,6,Summer,54,18.59,2.07,95.29,8.08,75.22,0.02
1041,209,Good,3,3.99,31.77,4,0,0,7.34,77.54,San Francisco,Hyatt,1,Winter,64,24.63,4.09,117.28,7.83,76.72,0.01
1042,128,Excellent,5,3.77,68.00,1,1,1,3.63,113.14,New York,Sheraton,7,Summer,57,76.94,3.86,100.60,1.14,85.59,0.08
1043,130,Average,5,4.68,9.44,3,1,1,5.01,83.95,Los Angeles,Marriott,12,Winter,62,7.93,2.55,88.35,9.89,79.32,0.01
1044,197,Good,1,1.60,61.55,1,1,1,4.33,83.59,Los Angeles,Sheraton,1,Winter,56,51.45,2.13,73.62,4.14,81.15,0.06
1045,188,Good,5,4.66,100.00,1,1,0,2.78,115.59,San Francisco,Hilton,5,Spring,53,115.59,2.82,126.48,3.63,73.79,0.04
1046,155,Average,3,3.66,23.57,1,0,0,1.95,61.94,New York,InterContinental,2,Winter,78,14.60,4.42,41.50,5.38,94.80,0.17
1047,115,Good,3,2.11,56.69,4,0,1,2.38,90.93,Los Angeles,Hilton,5,Spring,62,51.55,3.21,120.04,7.56,83.03,0.16
1048,187,Average,2,2.00,13.43,2,0,1,4.35,94.79,Miami,Hyatt,5,Spring,56,12.73,3.74,99.83,4.14,88.73,0.00
1049,135,Average,3,2.92,42.87,2,1,0,7.80,74.99,San Francisco,InterContinental,8,Summer,51,32.15,3.49,57.21,4.83,87.39,0.01
1050,125,Good,4,2.21,75.32,5,1,0,6.60,112.34,Chicago,Marriott,10,Fall,78,84.62,1.91,104.75,2.34,95.78,0.15
1051,144,Good,3,1.28,62.22,5,0,0,4.95,89.07,Los Angeles,InterContinental,11,Fall,59,55.42,3.83,91.78,2.72,73.76,0.19
1052,122,Excellent,2,3.72,80.51,4,1,1,1.06,89.28,San Francisco,Hilton,1,Winter,69,71.88,1.08,50.77,8.19,93.64,0.04
1053,140,Average,4,2.70,57.39,5,1,1,6.37,102.15,Los Angeles,Sheraton,3,Spring,54,58.63,2.81,128.60,3.88,71.16,0.02
1054,92,Good,3,2.27,23.62,2,0,0,8.51,61.39,San Francisco,Marriott,10,Fall,50,14.50,2.60,89.88,7.01,92.40,0.05
1055,110,Good,1,4.07,80.94,4,1,1,4.82,114.21,Miami,Hilton,7,Summer,55,92.45,2.57,125.80,1.93,84.73,0.04
1056,226,Average,4,3.59,42.95,1,0,1,6.70,111.58,New York,Marriott,9,Fall,62,47.93,4.68,122.46,8.32,73.89,0.16
1057,194,Average,5,2.13,86.36,5,1,0,7.04,82.81,Los Angeles,Hyatt,4,Spring,56,71.51,1.00,73.89,4.72,79.81,0.17
1058,173,Poor,4,3.47,34.40,5,0,1,4.42,73.80,San Francisco,Hyatt,10,Fall,57,25.39,1.81,91.54,2.13,92.38,0.07
1059,132,Good,4,3.06,57.70,4,1,1,3.99,93.02,Los Angeles,Hyatt,12,Winter,59,53.67,3.11,73.52,6.09,90.02,0.12
1060,136,Good,3,4.75,55.60,1,1,0,5.76,101.85,Miami,InterContinental,6,Summer,50,56.62,4.51,102.66,4.64,95.15,0.12
1061,88,Excellent,5,3.95,82.11,1,1,1,6.98,125.73,Chicago,Sheraton,3,Spring,66,103.24,3.59,138.50,8.69,89.30,0.02
1062,94,Good,2,3.12,9.80,3,1,1,5.80,103.15,San Francisco,Sheraton,4,Spring,40,10.10,2.67,103.98,6.35,96.06,0.09
1063,63,Excellent,4,1.60,47.13,2,0,1,6.31,96.84,New York,Sheraton,3,Spring,56,45.64,2.21,81.94,7.64,89.05,0.05
1064,183,Poor,4,4.88,53.99,3,0,1,6.26,73.14,Miami,Hyatt,12,Winter,52,39.49,3.02,81.39,7.15,82.98,0.09
1065,146,Poor,4,4.53,88.20,1,1,1,4.26,98.95,San Francisco,Hyatt,2,Winter,52,87.28,3.03,98.22,4.93,97.37,0.15
1066,104,Poor,4,4.03,79.78,3,1,1,5.49,81.15,Miami,Sheraton,6,Summer,70,64.74,2.97,88.43,1.78,82.78,0.17
1067,134,Good,3,4.28,58.96,4,1,1,8.60,99.56,San Francisco,Marriott,5,Spring,63,58.70,4.57,112.04,1.86,89.43,0.14
1068,106,Poor,4,1.79,69.17,5,1,1,7.02,122.97,Miami,Hyatt,5,Spring,53,85.06,3.73,135.05,9.76,76.84,0.12
1069,58,Excellent,4,1.13,55.01,3,1,1,2.08,101.17,Chicago,Marriott,8,Summer,63,55.65,2.16,145.22,3.13,96.71,0.09
1070,229,Excellent,3,1.85,70.25,3,1,0,4.36,102.25,Los Angeles,Hyatt,2,Winter,72,71.83,3.06,124.65,2.21,71.88,0.11
1071,34,Excellent,4,3.09,48.73,3,1,1,3.14,120.70,San Francisco,Hyatt,11,Fall,73,58.81,2.64,130.73,3.10,94.49,0.12
1072,88,Excellent,4,2.23,43.00,3,1,1,2.20,135.05,Los Angeles,Sheraton,6,Summer,57,58.07,4.47,129.41,4.48,90.17,0.19
1073,126,Excellent,4,1.16,53.54,5,1,0,3.34,96.41,New York,Hilton,1,Winter,71,51.61,1.56,81.53,3.06,97.94,0.07
1074,116,Average,3,1.01,52.15,1,1,1,7.73,105.87,New York,Marriott,5,Spring,54,55.21,1.46,113.22,5.56,78.38,0.02
1075,252,Good,4,3.48,71.44,3,0,0,7.08,101.65,Chicago,Hilton,6,Summer,74,72.62,1.71,81.06,7.42,95.94,0.09
1076,83,Average,4,3.22,83.65,4,1,0,5.15,89.20,Miami,Marriott,6,Summer,67,74.61,3.83,100.74,3.93,74.02,0.07
1077,157,Poor,4,1.06,47.44,5,1,1,1.17,96.88,New York,Hyatt,6,Summer,54,45.96,2.47,104.62,5.78,71.48,0.19
1078,203,Average,3,1.68,42.99,3,1,0,6.27,90.61,Los Angeles,Hyatt,11,Fall,42,38.95,2.56,92.27,2.84,79.00,0.14
1079,199,Poor,4,3.41,75.38,2,0,0,2.65,80.01,Miami,Hilton,7,Summer,52,60.31,1.99,91.73,5.26,75.49,0.19
1080,109,Excellent,4,2.30,50.54,5,1,0,7.94,96.73,Los Angeles,Hyatt,3,Spring,74,48.89,2.70,135.46,6.88,92.66,0.01
1081,185,Excellent,4,3.11,100.00,5,0,1,3.07,98.04,San Francisco,Hyatt,7,Summer,51,98.04,2.04,98.34,7.44,91.75,0.09
1082,57,Average,4,1.91,41.01,2,0,1,5.07,98.08,Miami,Marriott,10,Fall,56,40.23,1.43,58.99,3.68,97.21,0.06
1083,80,Average,5,1.04,66.92,2,0,1,6.13,95.94,Miami,Marriott,11,Fall,68,64.21,4.19,55.56,8.09,71.47,0.19
1084,205,Average,1,3.90,59.87,1,1,1,5.44,109.89,Miami,Marriott,3,Spring,57,65.79,1.92,98.80,8.57,93.60,0.16
1085,85,Good,5,1.85,80.30,2,1,0,3.19,90.46,Miami,Hyatt,9,Fall,60,72.65,3.86,90.81,4.27,82.87,0.09
1086,114,Good,3,3.14,75.01,5,0,0,4.60,98.68,Miami,Hilton,6,Summer,64,74.02,3.96,87.09,4.21,93.86,0.09
1087,178,Good,4,2.14,47.80,2,1,0,5.49,88.86,San Francisco,Sheraton,2,Winter,59,42.48,3.69,99.08,4.84,92.49,0.02
1088,121,Good,1,1.64,93.24,1,1,1,5.05,115.47,Miami,InterContinental,2,Winter,65,107.66,1.50,88.97,8.47,88.65,0.17
1089,123,Excellent,4,4.90,48.38,3,1,1,4.56,117.21,New York,Marriott,7,Summer,69,56.71,2.84,97.36,2.26,85.79,0.15
1090,79,Good,2,4.17,44.51,3,1,1,4.87,79.89,New York,Hyatt,3,Spring,49,35.56,3.32,100.12,2.72,79.10,0.17
1091,132,Good,2,3.41,52.83,3,0,1,3.94,99.93,Los Angeles,Hilton,11,Fall,66,52.79,3.19,113.65,8.87,86.35,0.16
1092,82,Average,4,1.14,29.04,1,1,1,3.94,80.80,San Francisco,Sheraton,8,Summer,67,23.47,2.27,57.67,8.80,88.82,0.06
1093,31,Good,4,3.37,97.97,3,1,0,6.30,101.06,New York,Sheraton,7,Summer,61,99.01,3.22,134.44,4.71,71.13,0.12
1094,199,Excellent,4,4.36,54.27,4,1,1,5.74,120.79,Miami,Hyatt,7,Summer,54,65.55,1.71,111.48,7.29,82.98,0.06
1095,104,Average,2,4.67,57.40,4,1,1,6.48,104.26,Miami,Marriott,10,Fall,70,59.85,1.51,113.16,8.63,81.06,0.11
1096,141,Excellent,3,3.52,79.15,1,1,1,5.13,122.86,Miami,InterContinental,8,Summer,49,97.25,4.76,134.26,1.86,82.05,0.06
1097,160,Good,2,4.51,82.05,1,0,1,1.05,96.00,Chicago,Hilton,4,Spring,65,78.77,4.58,102.39,7.20,83.96,0.04
1098,214,Average,3,4.29,67.65,2,0,1,3.98,86.61,New York,Hilton,5,Spring,70,58.59,2.11,85.03,1.11,84.03,0.08
1099,95,Average,5,4.58,54.74,1,0,0,3.65,76.09,Los Angeles,InterContinental,3,Spring,65,41.65,2.80,106.51,2.63,83.05,0.08
1100,103,Good,2,1.90,54.76,4,1,0,1.22,100.96,Los Angeles,Marriott,11,Fall,56,55.29,4.22,135.97,2.96,94.86,0.07
1101,152,Average,4,3.57,87.89,5,0,0,6.60,75.29,Los Angeles,Hilton,12,Winter,56,66.17,3.66,71.69,2.27,98.17,0.20
1102,110,Good,3,4.40,66.36,1,1,1,-2.01,111.01,San Francisco,Hyatt,7,Summer,59,73.66,3.25,121.82,6.28,97.09,0.04
1103,151,Excellent,3,1.94,77.31,1,1,1,8.18,127.65,San Francisco,Hyatt,9,Fall,64,98.69,4.45,94.29,4.30,76.97,0.08
1104,122,Poor,3,1.35,36.77,3,1,0,3.81,70.77,Los Angeles,Hilton,8,Summer,57,26.02,1.35,46.58,9.12,95.39,0.05
1105,128,Poor,1,4.03,66.21,2,1,0,5.62,64.77,Miami,Hyatt,8,Summer,54,42.88,1.76,52.13,6.37,99.74,0.18
1106,70,Good,2,1.57,21.72,5,1,0,7.11,86.11,Miami,Marriott,6,Summer,64,18.70,2.33,97.11,3.71,96.11,0.10
1107,180,Average,1,2.37,23.69,3,1,1,3.51,102.06,San Francisco,Sheraton,11,Fall,64,24.18,3.24,113.68,2.87,91.32,0.10
1108,135,Good,3,1.54,37.87,4,1,0,6.03,82.37,Los Angeles,InterContinental,3,Spring,60,31.19,2.72,96.37,2.83,74.49,0.15
1109,83,Good,3,3.74,63.89,2,1,0,4.12,117.83,New York,Sheraton,1,Winter,65,75.28,3.22,141.31,5.21,91.95,0.13
1110,122,Good,4,1.59,47.61,3,1,1,5.10,121.69,New York,InterContinental,9,Fall,61,57.94,2.27,132.26,6.70,95.85,0.16
1111,192,Good,4,2.99,61.94,3,0,1,8.70,116.66,New York,Hilton,8,Summer,57,72.26,1.29,106.27,1.60,98.39,0.09
1112,85,Good,5,1.31,47.29,3,0,1,4.85,95.41,Los Angeles,Marriott,2,Winter,60,45.12,3.63,98.51,8.46,97.15,0.10
1113,132,Average,3,1.08,37.06,5,1,1,7.87,86.28,Los Angeles,Hilton,6,Summer,64,31.98,1.92,106.87,3.77,89.64,0.05
1114,134,Good,3,3.22,53.62,1,1,0,5.99,96.05,New York,Sheraton,4,Spring,57,51.51,3.57,137.85,9.25,71.26,0.11
1115,122,Average,3,2.06,78.13,5,1,0,4.56,74.15,Chicago,Hyatt,10,Fall,49,57.93,2.27,48.60,2.71,76.78,0.05
1116,138,Good,4,2.63,67.89,2,1,1,4.79,113.74,Miami,Hyatt,1,Winter,70,77.22,2.58,122.91,2.51,93.16,0.18
1117,120,Good,4,1.44,64.18,5,1,0,8.20,98.59,San Francisco,Sheraton,9,Fall,64,63.27,4.63,70.92,8.67,84.00,0.08
1118,124,Excellent,3,3.12,42.91,2,1,1,8.23,94.97,Los Angeles,InterContinental,8,Summer,59,40.75,2.83,119.34,3.04,83.54,0.07
1119,101,Excellent,1,3.63,68.48,1,0,1,1.52,77.25,Chicago,Hyatt,6,Summer,53,52.90,4.36,100.35,6.33,83.98,0.14
1120,103,Average,3,1.17,28.16,2,0,0,5.06,71.83,San Francisco,Hyatt,11,Fall,55,20.23,3.07,103.07,8.34,84.08,0.05
1121,138,Good,3,2.76,64.65,1,1,1,4.93,107.77,San Francisco,Marriott,12,Winter,63,69.67,2.70,129.11,5.75,88.66,0.03
1122,179,Average,4,3.94,66.58,1,1,0,5.62,86.04,Los Angeles,InterContinental,1,Winter,71,57.28,3.26,33.22,8.57,82.30,0.04
1123,183,Good,2,4.20,59.96,1,1,1,4.37,118.49,Miami,Hyatt,12,Winter,48,71.05,1.00,136.96,1.47,73.67,0.02
1124,174,Good,3,2.65,34.99,1,1,1,6.77,95.24,New York,Sheraton,1,Winter,56,33.33,2.95,75.86,5.92,81.26,0.12
1125,115,Good,4,4.14,75.63,2,1,0,5.10,115.03,Chicago,Sheraton,9,Fall,57,86.99,4.57,101.81,9.58,73.06,0.00
1126,136,Good,4,4.18,59.36,1,1,0,6.85,83.89,Chicago,Hilton,6,Summer,68,49.79,1.89,88.61,3.59,88.30,0.08
1127,88,Average,1,2.36,72.89,2,1,1,5.72,101.59,Miami,Marriott,1,Winter,54,74.05,3.32,70.40,5.19,96.18,0.01
1128,150,Average,3,1.98,59.57,5,1,0,7.21,72.86,San Francisco,Sheraton,10,Fall,69,43.40,3.39,64.87,2.53,90.19,0.16
1129,96,Excellent,1,1.77,29.40,5,1,1,3.31,83.86,San Francisco,InterContinental,3,Spring,65,24.65,1.71,108.60,9.62,84.72,0.17
1130,129,Excellent,3,2.49,33.12,3,1,0,4.06,82.68,Los Angeles,Hilton,6,Summer,70,27.38,1.92,80.84,6.72,92.68,0.00
1131,189,Poor,2,1.96,48.18,3,1,0,4.21,82.25,San Francisco,Hyatt,3,Spring,59,39.63,3.50,91.03,3.71,72.75,0.11
1132,140,Poor,4,4.17,12.96,2,0,1,4.58,94.02,Chicago,Sheraton,4,Spring,58,12.19,2.30,93.19,8.33,77.51,0.09
1133,120,Average,2,1.89,13.48,2,1,0,3.74,72.68,San Francisco,Sheraton,4,Spring,66,9.80,3.27,39.48,5.02,79.46,0.05
1134,57,Good,4,1.39,68.05,4,1,0,3.47,89.58,Miami,Sheraton,12,Winter,50,60.96,4.88,86.11,5.55,76.62,0.12
1135,138,Poor,2,3.05,41.57,3,1,0,5.39,75.13,Chicago,Sheraton,7,Summer,62,31.23,4.09,42.86,2.19,83.92,0.11
1136,208,Good,2,2.56,58.78,5,1,0,3.34,92.54,Los Angeles,Hilton,4,Spring,67,54.39,2.23,88.38,6.58,97.22,0.12
1137,139,Good,1,4.38,48.06,1,0,1,4.66,76.34,Los Angeles,InterContinental,5,Spring,50,36.69,2.70,79.68,3.97,93.19,0.10
1138,124,Average,4,1.06,61.76,3,1,1,6.22,105.07,San Francisco,Hilton,5,Spring,76,64.89,2.66,148.27,8.80,78.87,0.03
1139,219,Poor,4,1.91,68.32,4,1,1,5.75,104.57,Chicago,Marriott,1,Winter,62,71.44,3.41,88.73,4.84,92.38,0.13
1140,187,Average,3,2.16,27.26,5,1,1,5.31,112.99,Miami,Marriott,7,Summer,72,30.80,3.72,101.48,7.70,71.49,0.12
1141,124,Average,4,4.00,64.64,4,0,0,7.91,91.22,Chicago,Sheraton,6,Summer,66,58.96,2.83,132.29,1.12,83.61,0.13
1142,188,Average,4,2.45,58.73,1,1,0,6.10,79.25,Miami,Marriott,2,Winter,69,46.54,2.56,80.41,1.09,98.46,0.15
1143,128,Good,4,3.19,21.55,3,1,1,2.88,108.52,Chicago,Hilton,8,Summer,47,23.38,2.40,110.43,9.51,92.07,0.03
1144,191,Good,3,4.88,74.00,5,0,1,3.80,111.69,Miami,Marriott,7,Summer,59,82.65,3.41,106.58,9.36,79.28,0.11
1145,118,Good,3,1.41,84.44,3,1,0,1.82,117.98,Chicago,Marriott,11,Fall,59,99.63,2.20,106.46,8.00,86.71,0.07
1146,37,Good,1,1.22,44.34,5,1,0,2.80,103.78,New York,Marriott,1,Winter,57,46.01,4.76,81.36,8.92,83.40,0.16
1147,140,Good,3,4.62,91.86,4,1,1,4.20,114.12,Chicago,Hilton,6,Summer,60,104.83,3.29,93.85,5.94,80.68,0.18
1148,147,Good,4,3.37,53.63,5,0,0,6.44,86.02,San Francisco,InterContinental,3,Spring,66,46.13,3.71,107.90,2.07,81.93,0.03
1149,147,Good,3,1.47,54.96,3,1,0,3.12,104.24,New York,Marriott,1,Winter,54,57.30,3.37,96.55,3.43,96.97,0.05
1150,147,Poor,4,2.51,44.75,3,1,0,5.96,76.54,Chicago,Marriott,4,Spring,47,34.25,3.84,92.18,3.14,77.15,0.02
1151,108,Excellent,4,2.92,37.86,5,0,0,7.80,74.08,Miami,Sheraton,5,Spring,56,28.05,3.30,86.76,8.27,96.98,0.01
1152,222,Excellent,3,4.93,21.35,4,1,0,2.93,73.46,Miami,Hyatt,7,Summer,61,15.68,3.12,90.26,3.86,87.41,0.04
1153,135,Excellent,3,2.34,88.58,2,1,0,7.69,103.44,Chicago,Hyatt,4,Spring,49,91.63,2.46,123.23,4.61,74.18,0.12
1154,121,Excellent,4,2.93,30.07,1,0,1,5.54,98.88,Los Angeles,Marriott,6,Summer,57,29.73,1.12,119.60,5.18,79.81,0.09
1155,121,Average,4,2.40,74.75,5,0,1,6.26,114.08,Chicago,Sheraton,5,Spring,64,85.27,3.54,121.65,8.38,85.86,0.15
1156,131,Good,4,4.02,98.75,5,0,1,9.62,104.15,Los Angeles,Hyatt,6,Summer,64,102.85,1.23,106.05,4.95,79.32,0.06
1157,127,Good,3,2.21,95.32,1,0,0,3.77,94.39,Los Angeles,Marriott,8,Summer,65,89.97,1.32,144.82,5.57,78.29,0.16
1158,175,Average,2,4.46,52.47,5,1,1,5.00,100.13,Los Angeles,Hyatt,3,Spring,71,52.53,2.78,125.23,5.96,87.24,0.01
1159,100,Average,3,4.86,46.56,2,1,0,5.94,84.11,Los Angeles,Marriott,9,Fall,64,39.16,4.13,67.05,3.64,91.62,0.16
1160,139,Good,4,4.33,94.25,5,1,1,8.75,121.28,San Francisco,Marriott,5,Spring,53,114.30,3.26,128.95,4.13,79.79,0.16
1161,163,Good,1,4.21,100.00,1,1,1,4.38,109.11,Chicago,Marriott,4,Spring,59,109.11,2.32,147.91,6.65,77.74,0.03
1162,135,Average,5,3.75,39.09,5,0,0,9.37,72.12,New York,Hyatt,7,Summer,45,28.20,4.96,102.43,1.24,89.70,0.06
1163,133,Excellent,5,4.33,51.45,2,1,0,2.14,101.41,Los Angeles,Marriott,7,Summer,63,52.18,2.69,103.15,8.46,80.70,0.19
1164,85,Average,3,3.40,33.13,5,1,0,4.13,86.79,New York,Hilton,4,Spring,62,28.76,2.16,97.66,5.65,77.38,0.07
1165,88,Good,3,2.38,45.03,5,1,0,5.30,93.81,Los Angeles,InterContinental,3,Spring,59,42.24,1.01,102.24,4.36,88.43,0.12
1166,209,Average,3,4.28,69.69,3,0,1,3.87,120.79,Miami,Marriott,11,Fall,75,84.18,2.60,146.69,6.40,83.96,0.05
1167,131,Good,2,1.48,57.94,5,0,0,4.18,88.44,Los Angeles,Hilton,8,Summer,45,51.24,3.72,91.60,5.48,84.45,0.13
1168,85,Good,2,2.20,30.64,4,0,0,6.42,53.45,Chicago,InterContinental,7,Summer,76,16.38,2.20,84.40,2.86,72.44,0.03
1169,130,Good,3,2.06,36.81,5,1,1,7.12,95.27,Chicago,Hyatt,6,Summer,48,35.07,3.97,85.08,1.43,82.50,0.19
1170,100,Good,4,1.12,44.07,3,1,1,4.22,109.47,San Francisco,Marriott,7,Summer,61,48.24,2.26,97.83,6.12,74.88,0.03
1171,177,Good,3,4.27,74.56,5,1,1,6.86,102.33,New York,Sheraton,10,Fall,65,76.30,3.34,72.94,3.65,77.62,0.02
1172,39,Average,4,3.67,75.09,5,1,0,4.45,88.28,Los Angeles,Hyatt,1,Winter,63,66.29,3.52,71.28,6.69,91.23,0.07
1173,125,Excellent,4,4.83,69.65,2,1,0,5.70,99.27,Los Angeles,InterContinental,10,Fall,59,69.14,2.20,92.38,8.22,70.05,0.07
1174,103,Average,3,2.49,65.64,5,1,0,3.83,85.87,Chicago,Sheraton,2,Winter,51,56.36,4.24,90.29,9.20,94.44,0.06
1175,66,Average,4,3.48,67.14,4,1,0,7.18,84.62,New York,Sheraton,7,Summer,67,56.81,2.47,84.53,3.17,83.47,0.16
1176,162,Poor,2,1.30,52.41,1,1,0,5.72,81.62,New York,Hilton,12,Winter,60,42.78,3.73,74.40,7.10,80.19,0.08
1177,69,Good,3,2.47,30.83,2,1,1,7.80,99.46,New York,Marriott,9,Fall,55,30.67,2.68,90.44,3.89,88.42,0.06
1178,145,Good,4,2.64,58.19,3,1,0,4.90,95.89,Los Angeles,Hyatt,6,Summer,64,55.80,2.19,81.85,9.03,94.42,0.19
1179,110,Excellent,5,3.21,81.82,5,1,1,3.31,119.96,San Francisco,Hilton,7,Summer,40,98.16,2.44,155.51,2.90,96.09,0.16
1180,100,Poor,3,3.98,68.78,1,0,0,5.28,71.38,Miami,Hyatt,9,Fall,77,49.09,1.65,98.02,2.73,85.98,0.03
1181,92,Excellent,3,4.73,100.00,4,1,1,3.39,126.31,San Francisco,Sheraton,5,Spring,56,126.31,1.94,133.03,5.03,98.20,0.16
1182,129,Average,4,4.89,96.86,5,0,0,4.40,88.36,Miami,Hyatt,4,Spring,63,85.59,3.19,103.23,8.60,93.27,0.01
1183,145,Good,5,3.92,78.25,5,1,1,6.01,110.95,San Francisco,InterContinental,8,Summer,68,86.82,2.29,131.29,3.01,74.24,0.16
1184,176,Excellent,3,2.67,64.69,4,1,0,5.91,96.16,New York,Hyatt,1,Winter,70,62.21,4.99,109.13,2.39,91.51,0.08
1185,113,Good,3,1.55,44.08,4,0,1,2.10,98.69,San Francisco,Hilton,6,Summer,62,43.50,1.89,91.10,5.92,89.87,0.08
1186,166,Poor,4,4.65,47.03,2,1,1,8.40,90.87,Chicago,Hilton,12,Winter,64,42.73,3.20,57.87,6.54,93.37,0.08
1187,91,Excellent,5,3.90,30.16,5,1,0,2.89,87.51,New York,Hyatt,3,Spring,65,26.39,1.91,53.11,2.92,94.35,0.13
1188,66,Excellent,3,2.76,48.15,5,1,1,5.44,121.74,Miami,Sheraton,12,Winter,73,58.61,2.75,126.44,3.04,87.98,0.09
1189,159,Average,2,2.24,27.70,1,1,1,7.49,98.76,Los Angeles,Sheraton,3,Spring,63,27.35,4.80,74.22,3.68,99.88,0.12
1190,176,Average,2,2.06,87.15,4,1,0,4.57,76.23,Chicago,Hyatt,2,Winter,48,66.43,1.55,90.31,5.19,81.07,0.20
1191,141,Good,4,1.16,60.37,3,0,1,0.07,92.62,Los Angeles,Sheraton,1,Winter,53,55.92,3.60,95.98,6.17,88.11,0.13
1192,170,Good,2,4.42,47.21,5,1,0,1.50,82.00,San Francisco,Hilton,12,Winter,64,38.72,1.87,94.39,2.84,89.54,0.07
1193,141,Good,5,4.29,51.83,2,1,1,2.49,109.81,New York,InterContinental,7,Summer,54,56.92,2.71,105.98,1.41,94.21,0.05
